,Date,Hour,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
4377,07/02/18,10,981,365,211,385,1650,8878,406
4378,07/02/18,11,976,364,210,394,1441,9519,558
4379,07/02/18,12,956,354,210,383,1418,9860,636
4380,07/02/18,13,945,353,211,396,1777,9942,629
4381,07/02/18,14,943,361,211,396,2229,9913,616
4382,07/02/18,15,943,364,211,397,2582,9766,615
4383,07/02/18,16,942,367,201,399,3037,9356,610
4384,07/02/18,17,942,368,208,494,3522,8647,584
4385,07/02/18,18,943,365,212,600,3858,7333,535
4386,07/02/18,19,964,366,213,608,3982,4476,374
4387,07/02/18,20,972,369,213,651,4036,1015,101
4388,07/02/18,21,979,364,213,594,3997,0,0
4389,07/02/18,22,984,367,212,582,4254,0,0
4390,07/02/18,23,986,351,205,503,4466,0,0
4391,07/02/18,24,990,346,202,452,4423,0,0
4392,07/03/18,1,992,344,201,428,4304,0,0
4393,07/03/18,2,993,344,201,420,4114,0,0
4394,07/03/18,3,996,346,201,381,3626,0,0
4395,07/03/18,4,991,348,201,384,3295,0,0
4396,07/03/18,5,982,352,201,380,3182,0,0
4397,07/03/18,6,984,359,201,425,2886,0,0
4398,07/03/18,7,984,371,200,426,2759,1187,69
4399,07/03/18,8,984,371,198,341,2632,4751,292
4400,07/03/18,9,985,368,197,290,2429,7609,509
4401,07/03/18,10,983,341,200,293,2239,8886,576
4402,07/03/18,11,982,331,201,296,2016,9554,589
4403,07/03/18,12,960,350,199,328,1964,9858,620
4404,07/03/18,13,951,366,201,340,2131,9959,629
4405,07/03/18,14,948,367,201,341,2283,9975,630
4406,07/03/18,15,946,366,201,365,2433,9825,570
4407,07/03/18,16,944,365,200,405,2675,9412,617
4408,07/03/18,17,944,333,202,405,2813,8688,609
4409,07/03/18,18,944,325,202,467,2928,7301,559
4410,07/03/18,19,969,324,201,569,2983,4398,378
4411,07/03/18,20,974,324,202,605,3033,1019,81
4412,07/03/18,21,982,330,202,517,3090,0,4
4413,07/03/18,22,991,333,202,426,2937,0,0
4414,07/03/18,23,998,327,201,350,2829,0,0
4415,07/03/18,24,1000,333,200,337,2818,0,0
4416,07/04/18,1,1001,347,207,336,2724,0,0
4417,07/04/18,2,1003,349,207,337,2587,0,0
4418,07/04/18,3,1005,353,208,332,2394,0,0
4419,07/04/18,4,1005,361,208,335,2281,0,0
4420,07/04/18,5,1006,371,207,336,2266,0,0
4421,07/04/18,6,1008,379,208,333,2078,0,0
4422,07/04/18,7,1009,395,207,336,1964,1162,41
4423,07/04/18,8,1007,395,207,327,1986,4683,252
4424,07/04/18,9,1004,396,208,293,1802,7634,479
4425,07/04/18,10,1002,395,210,297,1425,8954,558
4426,07/04/18,11,1000,388,211,299,1239,9553,583
4427,07/04/18,12,998,377,211,297,1259,9812,588
4428,07/04/18,13,996,356,210,301,1486,9997,589
4429,07/04/18,14,994,365,210,335,1856,9967,587
4430,07/04/18,15,993,369,209,342,1959,9734,583
4431,07/04/18,16,992,368,209,341,1915,9437,577
4432,07/04/18,17,992,369,209,352,1924,8742,561
4433,07/04/18,18,991,363,208,485,2141,7389,497
4434,07/04/18,19,992,358,207,544,2165,4500,352
4435,07/04/18,20,993,349,207,580,2140,1051,69
4436,07/04/18,21,995,357,209,543,1942,0,0
4437,07/04/18,22,998,354,209,539,1708,0,0
4438,07/04/18,23,998,339,209,507,1856,0,0
4439,07/04/18,24,1000,338,208,427,1768,0,0
4440,07/05/18,1,1001,344,206,304,1642,0,0
4441,07/05/18,2,1001,350,207,297,1864,0,0
4442,07/05/18,3,1003,352,206,297,1786,0,0
4443,07/05/18,4,1003,348,207,299,1479,0,0
4444,07/05/18,5,1003,352,207,297,1387,0,0
4445,07/05/18,6,1005,357,206,343,1381,0,0
4446,07/05/18,7,1007,366,205,377,1268,1317,15
4447,07/05/18,8,1006,368,206,338,904,5102,277
4448,07/05/18,9,1001,356,204,335,721,7735,540
4449,07/05/18,10,997,340,202,287,606,8787,607
4450,07/05/18,11,994,327,198,298,478,9495,620
4451,07/05/18,12,968,309,202,333,534,9805,623
4452,07/05/18,13,963,320,200,348,572,9531,629
4453,07/05/18,14,961,317,207,348,675,9600,627
4454,07/05/18,15,962,320,209,349,939,9308,618
4455,07/05/18,16,963,321,211,493,1369,8928,597
4456,07/05/18,17,962,323,212,544,1808,8133,485
4457,07/05/18,18,962,320,216,546,2104,6643,459
4458,07/05/18,19,983,319,216,549,2215,3217,346
4459,07/05/18,20,989,319,214,622,2578,784,80
4460,07/05/18,21,990,325,217,588,2939,0,0
4461,07/05/18,22,993,341,220,547,3139,0,0
4462,07/05/18,23,995,333,219,540,3084,0,0
4463,07/05/18,24,998,326,219,486,3019,0,0
4464,07/06/18,1,999,334,221,394,2996,0,0
4465,07/06/18,2,1003,337,221,325,2979,0,0
4466,07/06/18,3,1004,342,222,354,2767,0,0
4467,07/06/18,4,1004,352,222,352,2214,0,0
4468,07/06/18,5,1005,361,222,354,1682,0,0
4469,07/06/18,6,1006,371,223,497,1312,0,0
4470,07/06/18,7,1006,379,223,516,1337,1015,36
4471,07/06/18,8,1003,379,227,350,838,4272,193
4472,07/06/18,9,1000,382,222,347,624,6974,361
4473,07/06/18,10,997,375,222,351,363,8123,431
4474,07/06/18,11,995,372,221,350,323,8921,456
4475,07/06/18,12,971,382,219,349,325,9165,481
4476,07/06/18,13,964,391,215,369,387,9201,494
4477,07/06/18,14,961,392,206,482,360,9375,494
4478,07/06/18,15,959,391,202,515,618,8599,446
4479,07/06/18,16,958,389,207,519,1030,8755,374
4480,07/06/18,17,957,393,205,605,1756,8128,453
4481,07/06/18,18,958,390,202,599,2473,6736,492
4482,07/06/18,19,975,391,202,631,2621,3944,316
4483,07/06/18,20,982,391,206,634,2683,916,55
4484,07/06/18,21,984,390,208,613,2731,0,2
4485,07/06/18,22,988,391,210,617,2841,0,0
4486,07/06/18,23,990,373,209,547,2857,0,0
4487,07/06/18,24,994,365,212,484,2952,0,0
4488,07/07/18,1,997,364,218,382,2840,0,0
4489,07/07/18,2,1000,363,218,379,2717,0,0
4490,07/07/18,3,1002,353,218,379,2429,0,0
4491,07/07/18,4,1005,338,218,386,2055,0,0
4492,07/07/18,5,1007,341,219,414,1576,0,0
4493,07/07/18,6,1008,346,220,515,1332,0,0
4494,07/07/18,7,1008,362,219,519,1049,797,0
4495,07/07/18,8,1005,360,219,395,795,3287,0
4496,07/07/18,9,998,365,219,353,478,5933,10
4497,07/07/18,10,992,357,218,355,299,7654,32
4498,07/07/18,11,988,352,218,352,221,8183,64
4499,07/07/18,12,985,361,216,354,276,8836,103
4500,07/07/18,13,982,363,214,354,464,8948,119
4501,07/07/18,14,981,363,211,459,666,8682,86
4502,07/07/18,15,982,362,211,489,907,7817,27
4503,07/07/18,16,978,362,210,541,1027,7744,11
4504,07/07/18,17,975,360,210,550,1617,6910,0
4505,07/07/18,18,975,361,211,617,2098,5753,0
4506,07/07/18,19,977,361,212,617,2442,3255,0
4507,07/07/18,20,978,359,213,616,2780,635,0
4508,07/07/18,21,982,362,213,591,3009,0,0
4509,07/07/18,22,987,360,214,559,3321,0,0
4510,07/07/18,23,992,344,213,524,3403,0,0
4511,07/07/18,24,994,336,219,462,3130,0,0
4512,07/08/18,1,994,335,220,383,3012,0,0
4513,07/08/18,2,994,333,220,348,2816,0,0
4514,07/08/18,3,994,336,220,346,2870,0,0
4515,07/08/18,4,995,337,221,345,3046,0,0
4516,07/08/18,5,997,341,221,347,2741,0,0
4517,07/08/18,6,998,347,215,403,2478,0,0
4518,07/08/18,7,999,357,220,396,1984,831,0
4519,07/08/18,8,997,358,220,377,1689,3873,0
4520,07/08/18,9,992,362,219,355,1514,6740,45
4521,07/08/18,10,989,346,219,312,1406,8326,135
4522,07/08/18,11,988,349,219,314,1330,9046,295
4523,07/08/18,12,985,351,219,345,1336,9198,426
4524,07/08/18,13,983,359,217,351,1615,8869,173
4525,07/08/18,14,983,360,217,465,1902,8046,170
4526,07/08/18,15,982,359,217,502,2743,7881,149
4527,07/08/18,16,981,360,218,495,3066,7858,130
4528,07/08/18,17,982,361,217,532,3433,7444,63
4529,07/08/18,18,983,359,218,541,3985,6315,0
4530,07/08/18,19,984,359,218,607,4268,3749,0
4531,07/08/18,20,986,360,218,609,4293,803,0
4532,07/08/18,21,990,356,219,609,4449,0,0
4533,07/08/18,22,993,360,219,575,4356,0,0
4534,07/08/18,23,992,345,217,533,4264,0,0
4535,07/08/18,24,991,338,217,483,4009,0,0
4536,07/09/18,1,993,336,217,382,3863,0,0
4537,07/09/18,2,996,335,217,374,3900,0,0
4538,07/09/18,3,997,334,218,373,3735,0,0
4539,07/09/18,4,999,339,218,376,3653,0,0
4540,07/09/18,5,998,343,218,379,3481,0,0
4541,07/09/18,6,999,351,217,506,3247,0,0
4542,07/09/18,7,1000,369,216,512,3108,480,0
4543,07/09/18,8,997,381,218,417,2676,3045,0
4544,07/09/18,9,990,388,216,360,2287,5365,0
4545,07/09/18,10,987,365,215,349,2048,7006,29
4546,07/09/18,11,983,351,216,348,1925,7303,241
4547,07/09/18,12,962,363,214,347,2000,8261,335
4548,07/09/18,13,939,385,213,348,1955,8355,288
4549,07/09/18,14,932,392,215,469,2066,7681,198
4550,07/09/18,15,939,391,216,522,2426,7340,164
4551,07/09/18,16,944,393,217,523,2812,7414,217
4552,07/09/18,17,943,392,218,585,3177,7136,228
4553,07/09/18,18,943,391,219,610,3501,5906,236
4554,07/09/18,19,967,390,222,624,3613,3681,140
4555,07/09/18,20,981,391,226,621,3720,752,6
4556,07/09/18,21,985,391,226,600,3837,0,0
4557,07/09/18,22,988,391,225,583,3600,0,0
4558,07/09/18,23,992,376,223,545,3530,0,0
4559,07/09/18,24,994,368,223,482,3561,0,0
4560,07/10/18,1,995,365,224,313,3486,0,0
4561,07/10/18,2,995,367,224,314,3370,0,0
4562,07/10/18,3,993,369,224,322,2662,0,0
4563,07/10/18,4,995,368,225,319,1544,0,0
4564,07/10/18,5,995,369,224,323,1126,0,0
4565,07/10/18,6,996,377,223,484,987,0,0
4566,07/10/18,7,989,385,222,492,917,556,0
4567,07/10/18,8,968,386,219,377,872,2393,52
4568,07/10/18,9,969,389,220,331,599,4436,289
4569,07/10/18,10,959,384,222,327,429,6043,455
4570,07/10/18,11,955,380,221,329,221,7646,558
4571,07/10/18,12,933,380,221,327,141,8458,607
4572,07/10/18,13,927,388,223,329,116,8451,619
4573,07/10/18,14,924,404,223,381,265,7936,616
4574,07/10/18,15,925,417,222,460,511,7830,571
4575,07/10/18,16,946,419,221,563,1142,8263,624
4576,07/10/18,17,945,421,222,590,1724,7887,571
4577,07/10/18,18,944,417,225,643,2273,6415,292
4578,07/10/18,19,959,389,226,618,2480,3630,116
4579,07/10/18,20,970,390,228,602,2922,853,0
4580,07/10/18,21,974,390,228,599,3167,0,0
4581,07/10/18,22,980,389,227,564,3123,0,0
4582,07/10/18,23,983,372,225,560,2943,0,0
4583,07/10/18,24,984,364,220,514,2709,0,0
4584,07/11/18,1,985,364,222,412,2456,0,0
4585,07/11/18,2,985,364,224,375,2090,0,0
4586,07/11/18,3,985,366,223,334,1881,0,0
4587,07/11/18,4,986,367,222,335,1545,0,0
4588,07/11/18,5,987,371,223,369,1256,0,0
4589,07/11/18,6,990,378,224,414,907,0,0
4590,07/11/18,7,990,392,223,419,628,759,0
4591,07/11/18,8,987,392,220,367,557,3410,0
4592,07/11/18,9,982,390,214,351,392,5514,0
4593,07/11/18,10,978,385,213,348,277,7016,0
4594,07/11/18,11,974,378,211,348,247,7609,74
4595,07/11/18,12,949,387,210,402,281,7786,206
4596,07/11/18,13,949,388,210,459,271,8761,247
4597,07/11/18,14,947,388,214,473,282,8788,249
4598,07/11/18,15,945,386,220,472,315,8235,217
4599,07/11/18,16,940,390,221,535,485,7261,187
4600,07/11/18,17,936,391,221,553,782,5809,173
4601,07/11/18,18,935,424,220,557,1028,4376,177
4602,07/11/18,19,945,433,223,600,1079,2786,72
4603,07/11/18,20,970,395,224,636,803,818,0
4604,07/11/18,21,976,387,221,631,824,155,0
4605,07/11/18,22,979,391,223,568,1207,147,0
4606,07/11/18,23,981,375,221,511,1790,148,0
4607,07/11/18,24,981,365,221,483,1790,147,0
4608,07/12/18,1,982,366,218,371,1894,148,0
4609,07/12/18,2,985,366,221,332,1768,148,0
4610,07/12/18,3,988,368,221,331,1670,148,0
4611,07/12/18,4,989,368,221,334,1611,147,0
4612,07/12/18,5,991,370,222,333,1524,146,0
4613,07/12/18,6,992,379,221,396,1454,102,0
4614,07/12/18,7,992,392,222,422,1168,531,0
4615,07/12/18,8,989,392,221,365,842,2389,0
4616,07/12/18,9,981,394,217,365,831,5654,0
4617,07/12/18,10,977,388,221,362,835,6572,0
4618,07/12/18,11,973,385,220,364,808,7363,7
4619,07/12/18,12,949,380,217,419,750,7829,83
4620,07/12/18,13,946,389,216,462,810,8252,144
4621,07/12/18,14,949,393,219,498,1015,8513,228
4622,07/12/18,15,951,431,221,514,1059,8099,206
4623,07/12/18,16,953,392,221,566,1308,7648,185
4624,07/12/18,17,955,436,222,604,1450,6694,172
4625,07/12/18,18,958,395,222,605,1694,5313,170
4626,07/12/18,19,970,390,222,645,1828,2835,62
4627,07/12/18,20,991,392,223,646,1847,624,0
4628,07/12/18,21,990,394,221,624,2096,0,0
4629,07/12/18,22,996,390,221,592,2238,0,0
4630,07/12/18,23,998,336,221,505,2050,0,0
4631,07/12/18,24,998,326,222,478,1888,0,0
4632,07/13/18,1,999,321,220,326,1595,0,0
4633,07/13/18,2,1000,323,221,330,1431,0,0
4634,07/13/18,3,1001,325,221,326,1393,0,0
4635,07/13/18,4,1002,328,221,328,1490,0,0
4636,07/13/18,5,1002,333,221,327,1493,0,0
4637,07/13/18,6,1003,350,221,386,1494,0,0
4638,07/13/18,7,922,362,220,411,1296,642,0
4639,07/13/18,8,782,363,220,360,1200,3475,0
4640,07/13/18,9,780,363,221,354,962,6517,48
4641,07/13/18,10,778,364,221,351,713,8073,158
4642,07/13/18,11,778,359,221,352,644,9028,255
4643,07/13/18,12,770,352,220,402,605,9526,374
4644,07/13/18,13,706,358,221,468,703,9523,344
4645,07/13/18,14,737,367,222,475,861,9218,264
4646,07/13/18,15,748,366,223,565,969,8895,256
4647,07/13/18,16,792,367,221,585,968,8338,205
4648,07/13/18,17,881,392,221,581,1356,7715,179
4649,07/13/18,18,922,360,222,581,2001,6327,154
4650,07/13/18,19,940,360,224,623,2547,3700,101
4651,07/13/18,20,974,359,227,619,2719,743,8
4652,07/13/18,21,992,358,227,588,2776,0,0
4653,07/13/18,22,993,359,228,547,2845,0,0
4654,07/13/18,23,993,342,226,499,3030,0,0
4655,07/13/18,24,995,333,223,475,3172,0,0
4656,07/14/18,1,994,334,227,373,3321,0,0
4657,07/14/18,2,994,335,228,356,3525,0,0
4658,07/14/18,3,993,335,229,323,3399,0,0
4659,07/14/18,4,992,337,229,323,3286,0,0
4660,07/14/18,5,991,341,229,321,3156,0,0
4661,07/14/18,6,990,348,230,355,3022,0,0
4662,07/14/18,7,990,363,229,369,2869,811,0
4663,07/14/18,8,988,364,229,307,2640,4201,57
4664,07/14/18,9,986,363,228,304,2305,7081,276
4665,07/14/18,10,983,362,229,306,2028,8512,352
4666,07/14/18,11,980,359,228,344,1830,9230,495
4667,07/14/18,12,978,356,226,428,1634,9616,482
4668,07/14/18,13,976,346,224,472,1479,9726,309
4669,07/14/18,14,974,349,227,464,1753,9363,217
4670,07/14/18,15,974,361,226,490,2420,9067,186
4671,07/14/18,16,972,363,227,541,2886,8416,185
4672,07/14/18,17,972,362,227,541,3252,7953,179
4673,07/14/18,18,972,362,227,544,3508,6587,158
4674,07/14/18,19,973,361,227,612,3788,3893,112
4675,07/14/18,20,975,361,228,615,3955,843,10
4676,07/14/18,21,978,359,228,582,3981,0,0
4677,07/14/18,22,980,359,228,544,3980,0,0
4678,07/14/18,23,982,344,224,491,3833,0,0
4679,07/14/18,24,986,337,224,459,3819,0,0
4680,07/15/18,1,989,335,226,355,3688,0,0
4681,07/15/18,2,990,337,228,322,3397,0,0
4682,07/15/18,3,992,336,227,318,3355,0,0
4683,07/15/18,4,994,336,228,321,3352,0,0
4684,07/15/18,5,994,341,228,310,3076,0,0
4685,07/15/18,6,994,349,226,346,2633,0,0
4686,07/15/18,7,992,362,224,352,2111,631,0
4687,07/15/18,8,985,345,226,291,1920,3299,0
4688,07/15/18,9,977,343,224,293,1873,5983,116
4689,07/15/18,10,973,344,221,331,1717,7255,260
4690,07/15/18,11,973,343,223,341,1451,7749,477
4691,07/15/18,12,973,344,222,407,1290,8364,551
4692,07/15/18,13,964,344,223,465,1223,8720,560
4693,07/15/18,14,961,343,225,467,1290,9160,567
4694,07/15/18,15,969,343,224,489,1449,9165,534
4695,07/15/18,16,972,343,224,536,1886,8723,214
4696,07/15/18,17,972,343,224,543,2382,8090,178
4697,07/15/18,18,971,342,224,545,2882,6736,164
4698,07/15/18,19,971,345,225,615,3253,3905,120
4699,07/15/18,20,973,350,226,615,3435,854,9
4700,07/15/18,21,977,370,226,581,3614,0,0
4701,07/15/18,22,981,379,225,538,3626,0,0
4702,07/15/18,23,982,363,224,488,3791,0,0
4703,07/15/18,24,985,356,224,457,3937,0,0
4704,07/16/18,1,988,354,225,420,3836,0,0
4705,07/16/18,2,990,355,226,384,3658,0,0
4706,07/16/18,3,993,355,225,378,3493,0,0
4707,07/16/18,4,994,355,226,381,3150,0,0
4708,07/16/18,5,993,357,226,382,2872,0,0
4709,07/16/18,6,989,367,224,443,2660,0,0
4710,07/16/18,7,989,381,222,446,2429,626,0
4711,07/16/18,8,974,376,220,437,2233,3539,0
4712,07/16/18,9,979,380,219,423,1876,6161,241
4713,07/16/18,10,975,376,215,402,1433,7533,435
4714,07/16/18,11,972,370,188,400,1199,8167,522
4715,07/16/18,12,949,376,188,394,1041,8779,503
4716,07/16/18,13,939,381,198,341,1304,9203,585
4717,07/16/18,14,925,382,204,338,1463,9205,536
4718,07/16/18,15,912,380,219,341,1889,9308,508
4719,07/16/18,16,935,384,220,414,2522,8939,372
4720,07/16/18,17,939,389,220,501,3033,8380,318
4721,07/16/18,18,943,382,219,530,3339,7087,289
4722,07/16/18,19,957,385,220,534,3750,4080,160
4723,07/16/18,20,973,388,201,573,3819,881,12
4724,07/16/18,21,968,386,193,578,4051,0,0
4725,07/16/18,22,986,386,201,538,4242,0,0
4726,07/16/18,23,987,361,210,413,4201,0,0
4727,07/16/18,24,989,347,189,393,4065,0,0
4728,07/17/18,1,994,353,197,303,3979,0,0
4729,07/17/18,2,995,359,214,300,3916,0,0
4730,07/17/18,3,996,360,222,301,3824,0,0
4731,07/17/18,4,996,360,222,301,3761,0,0
4732,07/17/18,5,990,365,222,302,3644,0,0
4733,07/17/18,6,957,374,216,337,3337,0,0
4734,07/17/18,7,955,389,208,382,2876,696,0
4735,07/17/18,8,956,389,209,418,2358,3646,20
4736,07/17/18,9,948,388,205,390,1827,6543,292
4737,07/17/18,10,944,388,206,348,1451,8290,434
4738,07/17/18,11,938,391,207,324,1073,9140,521
4739,07/17/18,12,911,390,210,360,862,9602,592
4740,07/17/18,13,910,386,215,429,894,9691,580
4741,07/17/18,14,938,386,215,452,1212,9371,338
4742,07/17/18,15,944,389,215,507,1498,9464,296
4743,07/17/18,16,943,384,214,549,1750,9026,378
4744,07/17/18,17,944,388,216,545,2167,8266,309
4745,07/17/18,18,949,389,218,576,2481,6849,255
4746,07/17/18,19,963,389,220,603,2898,4089,140
4747,07/17/18,20,973,388,225,606,3329,830,10
4748,07/17/18,21,975,385,226,602,3631,0,0
4749,07/17/18,22,976,384,225,537,3824,0,0
4750,07/17/18,23,981,365,224,483,3651,0,0
4751,07/17/18,24,982,359,224,421,3652,0,0
4752,07/18/18,1,983,359,225,360,3683,0,0
4753,07/18/18,2,984,361,226,321,3405,0,0
4754,07/18/18,3,987,360,227,317,3194,0,0
4755,07/18/18,4,981,362,226,311,3007,0,0
4756,07/18/18,5,957,366,225,312,2643,0,0
4757,07/18/18,6,950,371,223,312,2172,0,0
4758,07/18/18,7,948,388,222,465,1621,510,0
4759,07/18/18,8,945,387,222,495,1182,2731,0
4760,07/18/18,9,942,377,222,371,911,5006,0
4761,07/18/18,10,938,375,221,366,656,5962,0
4762,07/18/18,11,933,380,219,342,502,6727,22
4763,07/18/18,12,908,388,214,338,440,8019,116
4764,07/18/18,13,903,386,215,368,457,8470,200
4765,07/18/18,14,930,387,211,403,603,8573,217
4766,07/18/18,15,933,388,216,485,626,8870,241
4767,07/18/18,16,930,391,217,575,705,8210,216
4768,07/18/18,17,932,435,217,588,961,7541,220
4769,07/18/18,18,933,387,221,607,1234,6060,264
4770,07/18/18,19,953,377,226,617,1828,3146,160
4771,07/18/18,20,962,377,224,617,2302,729,15
4772,07/18/18,21,970,376,219,613,2596,0,0
4773,07/18/18,22,978,376,218,543,2771,0,0
4774,07/18/18,23,985,355,224,487,2434,0,0
4775,07/18/18,24,990,355,226,412,2339,0,0
4776,07/19/18,1,993,360,226,348,2276,0,0
4777,07/19/18,2,994,361,226,309,1980,0,0
4778,07/19/18,3,994,362,227,308,1819,0,0
4779,07/19/18,4,993,363,227,306,1884,0,0
4780,07/19/18,5,953,366,226,307,1845,0,0
4781,07/19/18,6,956,374,221,345,1486,0,0
4782,07/19/18,7,957,387,218,388,1335,757,0
4783,07/19/18,8,946,389,223,396,1309,3804,2
4784,07/19/18,9,941,387,216,339,1134,7022,129
4785,07/19/18,10,936,386,216,337,935,8333,374
4786,07/19/18,11,931,389,220,336,806,9079,445
4787,07/19/18,12,940,389,222,367,736,9502,528
4788,07/19/18,13,945,424,223,413,672,9679,588
4789,07/19/18,14,945,431,224,437,702,9671,540
4790,07/19/18,15,943,428,224,492,823,9269,525
4791,07/19/18,16,945,414,224,577,1030,8608,509
4792,07/19/18,17,944,413,226,614,1507,7935,515
4793,07/19/18,18,946,416,226,602,2105,6825,505
4794,07/19/18,19,966,418,228,604,2701,3807,245
4795,07/19/18,20,970,419,229,610,2955,696,40
4796,07/19/18,21,975,415,228,607,2999,0,0
4797,07/19/18,22,979,411,227,543,2940,0,0
4798,07/19/18,23,979,363,227,481,2736,0,0
4799,07/19/18,24,984,355,228,467,2798,0,0
4800,07/20/18,1,986,354,228,354,2534,0,0
4801,07/20/18,2,987,353,228,310,2230,0,0
4802,07/20/18,3,991,355,228,311,2003,0,0
4803,07/20/18,4,972,354,228,312,1765,0,0
4804,07/20/18,5,953,354,227,309,1450,0,0
4805,07/20/18,6,952,357,227,382,1326,0,0
4806,07/20/18,7,951,365,227,398,1182,659,0
4807,07/20/18,8,949,358,226,384,858,3858,0
4808,07/20/18,9,947,356,227,326,679,7005,89
4809,07/20/18,10,943,356,227,323,591,8579,440
4810,07/20/18,11,944,351,226,318,604,9150,556
4811,07/20/18,12,936,355,225,317,615,9405,561
4812,07/20/18,13,916,375,226,366,645,9636,603
4813,07/20/18,14,950,384,227,446,789,9474,417
4814,07/20/18,15,954,389,226,471,1112,9204,248
4815,07/20/18,16,953,389,227,520,1778,8672,212
4816,07/20/18,17,955,429,228,596,2586,8003,144
4817,07/20/18,18,959,450,223,599,2750,6596,152
4818,07/20/18,19,974,449,224,591,2440,3688,56
4819,07/20/18,20,926,448,229,597,2306,673,0
4820,07/20/18,21,925,447,229,597,2458,0,0
4821,07/20/18,22,942,447,227,565,2781,0,0
4822,07/20/18,23,973,387,227,494,3131,0,0
4823,07/20/18,24,979,377,228,441,3251,0,0
4824,07/21/18,1,983,377,226,379,2987,0,0
4825,07/21/18,2,987,378,227,348,2899,0,0
4826,07/21/18,3,996,378,227,348,2844,0,0
4827,07/21/18,4,1000,373,227,305,2713,0,0
4828,07/21/18,5,1003,382,227,300,2448,0,0
4829,07/21/18,6,1002,388,227,306,2322,0,0
4830,07/21/18,7,998,405,229,300,2087,430,0
4831,07/21/18,8,992,405,229,339,1917,2705,0
4832,07/21/18,9,988,403,227,329,1561,5042,71
4833,07/21/18,10,984,403,230,325,1158,6445,151
4834,07/21/18,11,977,404,233,292,922,7110,154
4835,07/21/18,12,971,403,232,321,1101,7349,115
4836,07/21/18,13,971,403,232,390,1246,7666,119
4837,07/21/18,14,972,402,232,453,1495,7940,29
4838,07/21/18,15,970,401,234,487,1553,8004,0
4839,07/21/18,16,968,402,234,532,1660,7824,0
4840,07/21/18,17,969,404,233,534,1925,7331,0
4841,07/21/18,18,973,405,234,534,2041,6453,0
4842,07/21/18,19,974,434,233,571,2069,3721,0
4843,07/21/18,20,974,434,233,571,2239,757,0
4844,07/21/18,21,977,434,229,570,2660,63,0
4845,07/21/18,22,980,405,231,530,2860,11,0
4846,07/21/18,23,982,387,228,483,2716,0,0
4847,07/21/18,24,985,378,227,462,2817,0,0
4848,07/22/18,1,985,378,234,385,2981,0,0
4849,07/22/18,2,985,380,233,356,2966,0,0
4850,07/22/18,3,963,381,234,353,3095,0,0
4851,07/22/18,4,960,380,234,307,3040,0,0
4852,07/22/18,5,968,383,235,310,2932,0,0
4853,07/22/18,6,969,364,234,307,2698,0,0
4854,07/22/18,7,969,371,235,308,2348,779,0
4855,07/22/18,8,967,367,235,340,2008,4072,66
4856,07/22/18,9,973,367,236,335,1615,6634,314
4857,07/22/18,10,972,368,231,325,1201,8605,492
4858,07/22/18,11,973,371,224,296,943,9244,565
4859,07/22/18,12,970,374,223,320,866,9523,574
4860,07/22/18,13,968,374,223,389,858,9710,578
4861,07/22/18,14,968,378,221,467,909,9743,577
4862,07/22/18,15,969,398,227,490,1095,9467,567
4863,07/22/18,16,969,407,229,536,1717,8838,459
4864,07/22/18,17,972,406,230,538,2430,8319,381
4865,07/22/18,18,973,406,230,534,3110,6971,241
4866,07/22/18,19,923,405,230,569,3482,4092,184
4867,07/22/18,20,920,405,232,573,3880,844,20
